Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct,Core_8_Pct,Core_9_Pct,Core_10_Pct,Core_11_Pct,Core_12_Pct,Core_13_Pct,Core_14_Pct,Core_15_Pct
12:35:11,ROBOGUIDE,91.8,447.56,41.4,36.4,28.4,28.8,15.2,10.4,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
12:35:12,ROBOGUIDE,96.5,447.56,34.8,38.8,31.3,22.1,16.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:35:13,ROBOGUIDE,90.6,447.56,27.5,24.2,27.9,23.9,30.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
12:35:14,ROBOGUIDE,86.1,447.57,23.5,28.8,19.7,21.2,16.7,12.1,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:35:15,ROBOGUIDE,87.6,447.57,23.9,23.9,30.3,18.2,13.4,15.2,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:35:17,ROBOGUIDE,90.8,447.57,23.5,21.2,34.8,16.7,22.1,9.1,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:35:18,ROBOGUIDE,99.1,447.57,42.3,29.4,38.8,32.4,31.3,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
12:35:19,ROBOGUIDE,115.5,447.57,21.7,20.9,43.5,14.9,34.3,23.9,19.4,7.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:35:20,ROBOGUIDE,84.5,447.57,22.1,21.2,19.7,13.6,24.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
12:35:21,ROBOGUIDE,117.9,447.66,38.6,34.3,35.8,17.9,25.4,16.4,17.9,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:35:22,ROBOGUIDE,113.3,447.65,42.6,37.9,43.3,42.4,27.3,7.6,16.2,7.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
12:35:23,ROBOGUIDE,95.2,447.68,29.6,27.3,22.7,26.5,21.2,12.1,9.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
12:35:24,ROBOGUIDE,106.9,447.68,27.9,29.9,39.7,32.8,45.6,21.2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
12:35:25,ROBOGUIDE,100.0,447.68,36.1,46.3,42.6,46.3,21.7,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
12:35:26,ROBOGUIDE,63.0,447.68,27.1,22.7,18.2,9.1,16.4,4.5,7.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6
12:35:27,ROBOGUIDE,58.6,447.68,29.6,22.9,16.4,19.4,14.7,10.4,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:35:28,ROBOGUIDE,94.2,447.69,37.7,40.3,35.3,44.1,32.4,23.9,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:35:29,ROBOGUIDE,55.7,447.69,44.9,36.8,46.3,45.6,15.2,10.6,4.5,0.0,1.5,7.5,0.0,0.0,0.0,0.0,0.0,6.1
12:35:30,ROBOGUIDE,108.8,447.79,32.8,26.9,30.9,43.3,20.6,17.6,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:35:31,ROBOGUIDE,85.5,447.79,37.1,16.4,34.8,26.9,13.4,16.4,6.0,13.4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,10.4
12:35:32,ROBOGUIDE,100.7,447.79,40.0,32.8,32.8,36.8,23.9,17.9,6.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:35:33,ROBOGUIDE,79.2,447.8,29.2,20.9,25.4,28.4,14.9,7.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
