Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct,Core_8_Pct,Core_9_Pct,Core_10_Pct,Core_11_Pct,Core_12_Pct,Core_13_Pct,Core_14_Pct,Core_15_Pct
12:52:28,OpenTP,87.4,370.55,26.6,24.6,15.6,29.7,28.1,20.0,11.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
12:52:29,OpenTP,57.8,370.67,53.5,32.8,34.4,26.2,29.9,28.1,18.5,7.8,0.0,0.0,0.0,0.0,1.6,0.0,0.0,7.8
12:52:30,OpenTP,79.6,370.73,55.1,43.8,50.0,34.4,24.6,12.5,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:31,OpenTP,68.7,370.86,43.3,33.3,28.1,26.2,26.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.2
12:52:32,OpenTP,6.2,362.51,36.2,15.6,33.8,42.2,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
12:52:33,OpenTP,26.5,362.57,40.0,17.2,24.6,23.4,10.9,7.8,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:34,OpenTP,20.3,362.7,25.8,18.5,17.2,21.5,20.3,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:35,OpenTP,18.7,373.77,28.8,20.0,18.8,12.5,12.3,10.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:36,OpenTP,65.6,373.89,50.7,27.7,37.3,37.9,25.0,17.2,10.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
12:52:37,OpenTP,78.1,373.95,38.2,18.8,35.9,26.6,25.0,18.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
12:52:38,OpenTP,89.0,374.08,43.7,21.5,27.7,30.8,32.8,15.9,4.8,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
12:52:39,OpenTP,98.3,371.52,47.8,20.3,20.3,22.2,22.7,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
12:52:40,OpenTP,78.1,371.65,60.9,40.0,43.1,27.3,41.8,29.7,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:41,OpenTP,84.3,366.49,43.1,43.9,34.4,33.8,35.9,21.9,9.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
12:52:42,OpenTP,62.4,371.79,40.9,31.2,45.3,29.7,29.2,15.6,7.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
12:52:43,OpenTP,18.7,371.79,40.6,22.2,29.2,31.2,4.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:52:44,OpenTP,6.2,372.21,32.9,20.0,19.7,13.8,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
12:52:45,OpenTP,28.1,372.24,31.9,9.4,25.0,17.2,9.0,1.5,1.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:46,OpenTP,60.9,372.39,47.9,34.4,40.9,45.3,25.8,25.4,7.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.2
12:52:47,OpenTP,49.9,372.39,49.3,35.9,35.9,23.4,29.7,30.8,14.1,15.6,6.2,4.7,0.0,0.0,0.0,0.0,0.0,7.9
12:52:48,OpenTP,92.1,372.52,47.1,30.8,31.2,29.7,22.7,20.0,3.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
12:52:49,OpenTP,82.7,372.52,59.2,35.4,43.8,35.9,20.3,15.6,7.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:50,OpenTP,62.4,372.59,36.8,28.1,32.3,23.4,17.2,18.8,3.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,6.3
12:52:51,OpenTP,40.6,372.59,28.4,23.4,24.6,18.8,22.2,23.8,6.2,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,7.7
12:52:52,OpenTP,54.6,372.59,33.8,30.3,26.6,32.3,21.5,16.9,6.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:53,OpenTP,68.7,372.65,44.4,24.6,15.6,29.7,15.9,15.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:54,OpenTP,29.7,372.65,42.7,29.7,37.3,35.4,16.9,18.8,4.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:55,OpenTP,67.2,372.71,37.1,10.9,23.1,23.8,26.6,10.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
12:52:56,OpenTP,89.0,372.71,37.3,26.2,35.9,24.6,18.5,18.8,4.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:57,OpenTP,57.8,376.77,35.8,25.0,35.4,40.9,27.7,23.1,9.1,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:52:58,OpenTP,45.3,376.77,45.7,29.4,33.3,34.4,18.8,20.3,1.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
12:52:59,OpenTP,78.1,376.84,58.9,40.0,56.9,54.5,21.0,16.9,20.3,14.1,1.6,4.6,0.0,0.0,0.0,0.0,0.0,9.2
12:53:00,OpenTP,82.7,376.84,55.7,22.7,31.2,35.9,30.8,19.0,12.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.3
12:53:01,OpenTP,87.4,376.9,43.7,31.8,44.6,33.3,44.6,29.7,9.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:02,OpenTP,96.8,376.9,38.2,24.6,31.2,30.8,21.5,27.7,4.7,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,6.2
12:53:03,OpenTP,92.1,376.96,36.2,26.6,33.8,28.1,17.2,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:04,OpenTP,65.6,376.3,46.6,14.3,25.0,17.2,26.6,23.8,7.8,1.5,1.6,1.6,0.0,0.0,0.0,0.0,0.0,6.2
12:53:05,OpenTP,101.5,375.23,49.3,27.7,43.1,26.6,29.7,14.3,6.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
12:53:06,OpenTP,76.5,374.17,43.3,32.3,24.6,25.0,23.9,21.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:07,OpenTP,15.6,363.16,43.9,32.8,32.8,46.2,10.9,12.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:08,OpenTP,79.6,370.43,52.8,21.9,31.2,17.2,18.8,17.2,6.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
12:53:09,OpenTP,51.5,374.29,46.3,25.0,44.6,34.3,25.0,21.2,3.1,6.2,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.2
12:53:10,OpenTP,89.0,374.29,50.0,20.3,37.5,29.7,28.1,20.3,6.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
12:53:11,OpenTP,81.2,374.36,35.8,34.4,31.2,29.2,33.3,34.4,3.2,3.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:12,OpenTP,45.3,374.42,40.6,18.5,20.0,28.1,14.9,12.1,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,3.1,7.8
12:53:13,OpenTP,104.6,374.48,45.6,31.7,30.8,31.2,23.4,14.1,1.6,3.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0,9.4
12:53:14,OpenTP,74.9,374.48,48.6,23.1,26.2,35.8,17.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:15,OpenTP,64.0,374.49,56.8,35.4,47.0,40.9,29.2,26.2,9.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
12:53:16,OpenTP,7.8,374.5,29.0,6.2,7.8,17.5,11.1,4.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,9.4
12:53:17,OpenTP,39.0,382.72,29.9,12.5,15.6,16.9,18.5,12.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:53:18,OpenTP,79.6,382.81,46.3,34.8,37.5,46.2,32.8,23.4,12.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
12:53:19,OpenTP,73.4,382.81,30.4,26.6,30.8,30.8,20.0,18.8,6.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:20,OpenTP,42.1,382.81,55.2,30.8,39.1,31.7,41.3,30.8,6.5,4.8,0.0,0.0,1.6,0.0,0.0,0.0,0.0,6.2
12:53:21,OpenTP,89.0,382.88,47.8,23.4,33.8,24.6,25.4,13.6,9.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:22,OpenTP,101.5,382.91,35.7,25.0,25.0,26.6,18.8,25.0,10.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:23,OpenTP,64.0,382.91,48.6,31.2,30.8,26.6,12.5,26.6,6.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:53:24,OpenTP,64.0,374.77,63.0,50.0,50.8,52.3,36.9,31.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
12:53:25,OpenTP,101.4,374.77,53.5,26.6,26.6,35.9,30.8,10.9,7.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:26,OpenTP,82.7,374.83,44.9,28.1,35.9,23.4,17.2,10.9,3.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
12:53:27,OpenTP,31.2,363.77,37.9,25.0,36.9,31.2,15.6,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
12:53:28,OpenTP,50.0,374.83,33.8,15.4,27.3,25.0,12.5,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:29,OpenTP,99.9,371.15,43.5,30.8,35.9,30.8,33.8,32.3,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:30,OpenTP,93.6,374.89,41.8,29.7,33.8,40.0,17.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
12:53:31,OpenTP,62.5,374.89,52.8,26.6,28.8,25.0,25.0,12.5,9.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:32,OpenTP,68.7,374.89,64.3,43.1,49.3,43.1,37.5,34.4,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
12:53:33,OpenTP,95.2,374.89,51.4,35.4,42.2,43.8,30.2,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:34,OpenTP,96.8,374.89,53.5,19.0,31.2,21.2,37.9,16.9,7.6,3.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:35,OpenTP,85.9,374.89,43.9,18.5,31.2,28.1,14.1,15.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
12:53:36,OpenTP,92.1,374.89,46.4,26.6,26.2,37.5,21.9,14.1,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:53:37,OpenTP,57.7,374.89,54.9,37.5,44.6,46.3,25.4,28.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
12:53:38,OpenTP,96.8,374.89,49.3,32.3,35.4,26.2,26.2,12.3,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
12:53:39,OpenTP,68.7,374.89,53.5,26.2,26.6,29.7,22.6,11.3,9.4,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
12:53:40,OpenTP,73.3,374.89,47.8,29.7,40.6,35.4,24.2,28.8,3.1,3.1,0.0,0.0,0.0,0.0,1.6,0.0,0.0,7.7
12:53:41,OpenTP,89.0,374.89,40.6,28.1,29.7,31.2,23.4,14.1,3.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3
12:53:42,OpenTP,65.6,374.89,36.2,35.9,30.8,27.7,20.6,22.2,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
12:53:43,OpenTP,32.8,374.89,40.3,29.2,33.8,35.9,18.5,21.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
